Stazione,Inquinante,Data,Ora,Valore,Unità di misura
Borgo Valsugana,Biossido di Azoto,2024-09-01,15,8,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,16,5,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,17,11,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,18,18,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,19,24,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,20,29,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,21,25,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,22,20,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,23,19,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-01,24,16,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,1,13,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,2,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,3,11,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,4,13,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,5,23,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,6,25,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,7,28,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,8,28,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,9,14,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,10,8,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,11,18,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,12,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,13,10,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,14,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,15,16,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,16,13,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,17,24,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,18,18,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,19,18,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,20,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,21,11,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,22,7,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,23,7,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-02,24,6,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,1,6,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,2,6,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,3,9,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,4,10,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,5,15,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,6,22,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,7,23,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,8,23,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,9,19,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,10,18,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,11,20,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,12,15,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,13,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,14,21,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,15,17,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,16,23,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,17,23,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,18,17,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,19,22,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,20,19,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,21,23,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,22,26,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,23,19,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-03,24,13,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,1,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,2,11,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,3,11,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,4,14,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,5,24,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,6,16,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,7,32,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,8,24,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,9,22,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,10,23,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,11,22,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,12,23,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,13,25,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,14,16,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,15,18,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,16,20,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,17,21,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,18,19,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,19,18,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,20,17,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,21,16,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,22,16,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,23,15,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-04,24,12,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-05,1,9,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-05,2,9,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-05,3,10,µg/mc
Borgo Valsugana,Biossido di Azoto,2024-09-05,4,10,µg/mc
Borgo Valsugana,Ozono,2024-09-01,1,42,µg/mc
Borgo Valsugana,Ozono,2024-09-01,2,42,µg/mc
Borgo Valsugana,Ozono,2024-09-01,3,41,µg/mc
Borgo Valsugana,Ozono,2024-09-01,4,45,µg/mc
Borgo Valsugana,Ozono,2024-09-01,5,48,µg/mc
Borgo Valsugana,Ozono,2024-09-01,6,45,µg/mc
Borgo Valsugana,Ozono,2024-09-01,7,47,µg/mc
Borgo Valsugana,Ozono,2024-09-01,8,71,µg/mc
Borgo Valsugana,Ozono,2024-09-01,9,80,µg/mc
Borgo Valsugana,Ozono,2024-09-01,10,91,µg/mc
Borgo Valsugana,Ozono,2024-09-01,11,93,µg/mc
Borgo Valsugana,Ozono,2024-09-01,12,96,µg/mc
Borgo Valsugana,Ozono,2024-09-01,13,109,µg/mc
Borgo Valsugana,Ozono,2024-09-01,14,93,µg/mc
Borgo Valsugana,Ozono,2024-09-01,15,76,µg/mc
Borgo Valsugana,Ozono,2024-09-01,16,79,µg/mc
Borgo Valsugana,Ozono,2024-09-01,17,65,µg/mc
Borgo Valsugana,Ozono,2024-09-01,18,49,µg/mc
Borgo Valsugana,Ozono,2024-09-01,19,40,µg/mc
Borgo Valsugana,Ozono,2024-09-01,20,27,µg/mc
Borgo Valsugana,Ozono,2024-09-01,21,23,µg/mc
Borgo Valsugana,Ozono,2024-09-01,22,24,µg/mc
Borgo Valsugana,Ozono,2024-09-01,23,24,µg/mc
Borgo Valsugana,Ozono,2024-09-01,24,22,µg/mc
Borgo Valsugana,Ozono,2024-09-02,1,31,µg/mc
Borgo Valsugana,Ozono,2024-09-02,2,27,µg/mc
Borgo Valsugana,Ozono,2024-09-02,3,22,µg/mc
Borgo Valsugana,Ozono,2024-09-02,4,23,µg/mc
Borgo Valsugana,Ozono,2024-09-02,5,16,µg/mc
Borgo Valsugana,Ozono,2024-09-02,6,12,µg/mc
Borgo Valsugana,Ozono,2024-09-02,7,12,µg/mc
Borgo Valsugana,Ozono,2024-09-02,8,28,µg/mc
Borgo Valsugana,Ozono,2024-09-02,9,57,µg/mc
Borgo Valsugana,Ozono,2024-09-02,10,81,µg/mc
Borgo Valsugana,Ozono,2024-09-02,11,84,µg/mc
Borgo Valsugana,Ozono,2024-09-02,12,97,µg/mc
Borgo Valsugana,Ozono,2024-09-02,13,99,µg/mc
Borgo Valsugana,Ozono,2024-09-02,14,96,µg/mc
Borgo Valsugana,Ozono,2024-09-02,15,77,µg/mc
Borgo Valsugana,Ozono,2024-09-02,16,83,µg/mc
Borgo Valsugana,Ozono,2024-09-02,17,62,µg/mc
Borgo Valsugana,Ozono,2024-09-02,18,60,µg/mc
Borgo Valsugana,Ozono,2024-09-02,19,48,µg/mc
Borgo Valsugana,Ozono,2024-09-02,20,51,µg/mc
Borgo Valsugana,Ozono,2024-09-02,21,47,µg/mc
Borgo Valsugana,Ozono,2024-09-02,22,60,µg/mc
Borgo Valsugana,Ozono,2024-09-02,23,57,µg/mc
Borgo Valsugana,Ozono,2024-09-02,24,55,µg/mc
Borgo Valsugana,Ozono,2024-09-03,1,41,µg/mc
Borgo Valsugana,Ozono,2024-09-03,2,33,µg/mc
Borgo Valsugana,Ozono,2024-09-03,3,27,µg/mc
Borgo Valsugana,Ozono,2024-09-03,4,24,µg/mc
Borgo Valsugana,Ozono,2024-09-03,5,20,µg/mc
Borgo Valsugana,Ozono,2024-09-03,6,11,µg/mc
Borgo Valsugana,Ozono,2024-09-03,7,14,µg/mc
Borgo Valsugana,Ozono,2024-09-03,8,33,µg/mc
Borgo Valsugana,Ozono,2024-09-03,9,54,µg/mc
Borgo Valsugana,Ozono,2024-09-03,10,66,µg/mc
Borgo Valsugana,Ozono,2024-09-03,11,61,µg/mc
Borgo Valsugana,Ozono,2024-09-03,12,69,µg/mc
Borgo Valsugana,Ozono,2024-09-03,13,85,µg/mc
Borgo Valsugana,Ozono,2024-09-03,14,81,µg/mc
Borgo Valsugana,Ozono,2024-09-03,15,70,µg/mc
Borgo Valsugana,Ozono,2024-09-03,16,64,µg/mc
Borgo Valsugana,Ozono,2024-09-03,17,67,µg/mc
Borgo Valsugana,Ozono,2024-09-03,18,79,µg/mc
Borgo Valsugana,Ozono,2024-09-03,19,58,µg/mc
Borgo Valsugana,Ozono,2024-09-03,20,50,µg/mc
Borgo Valsugana,Ozono,2024-09-03,21,38,µg/mc
Borgo Valsugana,Ozono,2024-09-03,22,28,µg/mc
Borgo Valsugana,Ozono,2024-09-03,23,21,µg/mc
Borgo Valsugana,Ozono,2024-09-03,24,23,µg/mc
Borgo Valsugana,Ozono,2024-09-04,1,26,µg/mc
Borgo Valsugana,Ozono,2024-09-04,2,24,µg/mc
Borgo Valsugana,Ozono,2024-09-04,3,19,µg/mc
Borgo Valsugana,Ozono,2024-09-04,4,17,µg/mc
Borgo Valsugana,Ozono,2024-09-04,5,16,µg/mc
Borgo Valsugana,Ozono,2024-09-04,6,11,µg/mc
Borgo Valsugana,Ozono,2024-09-04,7,9,µg/mc
Borgo Valsugana,Ozono,2024-09-04,8,23,µg/mc
Borgo Valsugana,Ozono,2024-09-04,9,41,µg/mc
Borgo Valsugana,Ozono,2024-09-04,10,50,µg/mc
Borgo Valsugana,Ozono,2024-09-04,11,54,µg/mc
Borgo Valsugana,Ozono,2024-09-04,12,51,µg/mc
Borgo Valsugana,Ozono,2024-09-04,13,49,µg/mc
Borgo Valsugana,Ozono,2024-09-04,14,53,µg/mc
Borgo Valsugana,Ozono,2024-09-04,15,48,µg/mc
Borgo Valsugana,Ozono,2024-09-04,16,46,µg/mc
Borgo Valsugana,Ozono,2024-09-04,17,48,µg/mc
Borgo Valsugana,Ozono,2024-09-04,18,42,µg/mc
Borgo Valsugana,Ozono,2024-09-04,19,32,µg/mc
Borgo Valsugana,Ozono,2024-09-04,20,25,µg/mc
Borgo Valsugana,Ozono,2024-09-04,21,23,µg/mc
Borgo Valsugana,Ozono,2024-09-04,22,18,µg/mc
Borgo Valsugana,Ozono,2024-09-04,23,12,µg/mc
Borgo Valsugana,Ozono,2024-09-04,24,12,µg/mc
Borgo Valsugana,Ozono,2024-09-05,1,14,µg/mc
Borgo Valsugana,Ozono,2024-09-05,2,14,µg/mc
Borgo Valsugana,Ozono,2024-09-05,3,11,µg/mc
Borgo Valsugana,Ozono,2024-09-05,4,10,µg/mc
Riva del Garda,PM10,2024-09-01,1,25,µg/mc
Riva del Garda,PM10,2024-09-01,2,21,µg/mc
Riva del Garda,PM10,2024-09-01,3,21,µg/mc
Riva del Garda,PM10,2024-09-01,4,20,µg/mc
Riva del Garda,PM10,2024-09-01,5,16,µg/mc
Riva del Garda,PM10,2024-09-01,6,14,µg/mc
Riva del Garda,PM10,2024-09-01,7,14,µg/mc
Riva del Garda,PM10,2024-09-01,8,14,µg/mc
Riva del Garda,PM10,2024-09-01,9,13,µg/mc
Riva del Garda,PM10,2024-09-01,10,13,µg/mc
Riva del Garda,PM10,2024-09-01,11,14,µg/mc
Riva del Garda,PM10,2024-09-01,12,14,µg/mc
Riva del Garda,PM10,2024-09-01,13,15,µg/mc
Riva del Garda,PM10,2024-09-01,14,16,µg/mc
Riva del Garda,PM10,2024-09-01,15,17,µg/mc
Riva del Garda,PM10,2024-09-01,16,17,µg/mc
Riva del Garda,PM10,2024-09-01,17,16,µg/mc
Riva del Garda,PM10,2024-09-01,18,14,µg/mc
Riva del Garda,PM10,2024-09-01,19,15,µg/mc
Riva del Garda,PM10,2024-09-01,20,16,µg/mc
Riva del Garda,PM10,2024-09-01,21,21,µg/mc
Riva del Garda,PM10,2024-09-01,22,20,µg/mc
Riva del Garda,PM10,2024-09-01,23,19,µg/mc
Riva del Garda,PM10,2024-09-01,24,17,µg/mc
Riva del Garda,PM10,2024-09-02,1,21,µg/mc
Riva del Garda,PM10,2024-09-02,2,17,µg/mc
Riva del Garda,PM10,2024-09-02,3,17,µg/mc
Riva del Garda,PM10,2024-09-02,4,16,µg/mc
Riva del Garda,PM10,2024-09-02,5,16,µg/mc
Riva del Garda,PM10,2024-09-02,6,16,µg/mc
Riva del Garda,PM10,2024-09-02,7,17,µg/mc
Riva del Garda,PM10,2024-09-02,8,16,µg/mc
Riva del Garda,PM10,2024-09-02,9,15,µg/mc
Riva del Garda,PM10,2024-09-02,10,15,µg/mc
Riva del Garda,PM10,2024-09-02,11,18,µg/mc
Riva del Garda,PM10,2024-09-02,12,18,µg/mc
Riva del Garda,PM10,2024-09-02,13,17,µg/mc
Riva del Garda,PM10,2024-09-02,14,19,µg/mc
Riva del Garda,PM10,2024-09-02,15,17,µg/mc
Riva del Garda,PM10,2024-09-02,16,18,µg/mc
Riva del Garda,PM10,2024-09-02,17,24,µg/mc
Riva del Garda,PM10,2024-09-02,18,29,µg/mc
Riva del Garda,PM10,2024-09-02,19,28,µg/mc
Riva del Garda,PM10,2024-09-02,20,27,µg/mc
Riva del Garda,PM10,2024-09-02,21,26,µg/mc
Riva del Garda,PM10,2024-09-02,22,26,µg/mc
Riva del Garda,PM10,2024-09-02,23,24,µg/mc
Riva del Garda,PM10,2024-09-02,24,22,µg/mc
Riva del Garda,PM10,2024-09-03,1,22,µg/mc
Riva del Garda,PM10,2024-09-03,2,21,µg/mc
Riva del Garda,PM10,2024-09-03,3,20,µg/mc
Riva del Garda,PM10,2024-09-03,4,18,µg/mc
Riva del Garda,PM10,2024-09-03,5,16,µg/mc
Riva del Garda,PM10,2024-09-03,6,16,µg/mc
Riva del Garda,PM10,2024-09-03,7,17,µg/mc
Riva del Garda,PM10,2024-09-03,8,18,µg/mc
Riva del Garda,PM10,2024-09-03,9,17,µg/mc
Riva del Garda,PM10,2024-09-03,10,18,µg/mc
Riva del Garda,PM10,2024-09-03,11,17,µg/mc
Riva del Garda,PM10,2024-09-03,12,17,µg/mc
Riva del Garda,PM10,2024-09-03,13,17,µg/mc
Riva del Garda,PM10,2024-09-03,14,18,µg/mc
Riva del Garda,PM10,2024-09-03,15,19,µg/mc
Riva del Garda,PM10,2024-09-03,16,20,µg/mc
Riva del Garda,PM10,2024-09-03,17,19,µg/mc
Riva del Garda,PM10,2024-09-03,18,19,µg/mc
Riva del Garda,PM10,2024-09-03,19,18,µg/mc
Riva del Garda,PM10,2024-09-03,20,20,µg/mc
Riva del Garda,PM10,2024-09-03,21,20,µg/mc
Riva del Garda,PM10,2024-09-03,22,21,µg/mc
Riva del Garda,PM10,2024-09-03,23,21,µg/mc
Riva del Garda,PM10,2024-09-03,24,19,µg/mc
Riva del Garda,PM10,2024-09-04,1,22,µg/mc
